uid,qID,videoID,dataset,fold,track,primary,answer_format,start_time,end_time,duration,ood,clinical,order
heico:1918459,1918459,0018 - Heico - Rektum - 9.avi,heico,1,SEGMENT,TEMPORAL_LOCALIZATION,time,990.000,1019.000,29.000,0,0,2571
heico:1918457,1918457,0018 - Heico - Rektum - 9.avi,heico,1,SEGMENT,TEMPORAL_LOCALIZATION,time,988.000,1017.000,29.000,0,0,19300
heico:1918455,1918455,0018 - Heico - Rektum - 9.avi,heico,1,SEGMENT,TEMPORAL_LOCALIZATION,time,986.000,1015.000,29.000,0,0,6345
heico:1920096,1920096,0018 - Heico - Rektum - 9.avi,heico,1,SEGMENT,TEMPORAL_LOCALIZATION,time,12089.000,12208.000,119.000,0,0,7188
heico:1920089,1920089,0018 - Heico - Rektum - 9.avi,heico,1,SEGMENT,TEMPORAL_LOCALIZATION,time,12082.000,12201.000,119.000,0,0,5363
heico:1920077,1920077,0018 - Heico - Rektum - 9.avi,heico,1,SEGMENT,TEMPORAL_LOCALIZATION,time,12070.000,12189.000,119.000,0,0,6951
heico:1919974,1919974,0018 - Heico - Rektum - 9.avi,heico,1,SEGMENT,TEMPORAL_LOCALIZATION,time,12087.000,12116.000,29.000,0,0,588
heico:1920044,1920044,0018 - Heico - Rektum - 9.avi,heico,1,SEGMENT,TEMPORAL_LOCALIZATION,time,12037.000,12156.000,119.000,0,0,5620
heico:1920040,1920040,0018 - Heico - Rektum - 9.avi,heico,1,SEGMENT,TEMPORAL_LOCALIZATION,time,12033.000,12152.000,119.000,0,0,6401
heico:1919963,1919963,0018 - Heico - Rektum - 9.avi,heico,1,SEGMENT,TEMPORAL_LOCALIZATION,time,12076.000,12105.000,29.000,0,0,11489
heico:1919960,1919960,0018 - Heico - Rektum - 9.avi,heico,1,SEGMENT,TEMPORAL_LOCALIZATION,time,12073.000,12102.000,29.000,0,0,12779
heico:1920007,1920007,0018 - Heico - Rektum - 9.avi,heico,1,SEGMENT,TEMPORAL_LOCALIZATION,time,12000.000,12119.000,119.000,0,0,11626
heico:1919987,1919987,0018 - Heico - Rektum - 9.avi,heico,1,SEGMENT,TEMPORAL_LOCALIZATION,time,11980.000,12099.000,119.000,0,0,10747
heico:1920813,1920813,0018 - Heico - Rektum - 9.avi,heico,1,SEGMENT,TEMPORAL_LOCALIZATION,time,13564.000,13683.000,119.000,0,0,8712
heico:1920805,1920805,0018 - Heico - Rektum - 9.avi,heico,1,SEGMENT,TEMPORAL_LOCALIZATION,time,13556.000,13675.000,119.000,0,0,9740
heico:1920798,1920798,0018 - Heico - Rektum - 9.avi,heico,1,SEGMENT,TEMPORAL_LOCALIZATION,time,13549.000,13668.000,119.000,0,0,7129
heico:1920788,1920788,0018 - Heico - Rektum - 9.avi,heico,1,SEGMENT,TEMPORAL_LOCALIZATION,time,13539.000,13658.000,119.000,0,0,4449
heico:1920775,1920775,0018 - Heico - Rektum - 9.avi,heico,1,SEGMENT,TEMPORAL_LOCALIZATION,time,13526.000,13645.000,119.000,0,0,3960
heico:1920759,1920759,0018 - Heico - Rektum - 9.avi,heico,1,SEGMENT,TEMPORAL_LOCALIZATION,time,13510.000,13629.000,119.000,0,0,19908
heico:1920684,1920684,0018 - Heico - Rektum - 9.avi,heico,1,SEGMENT,TEMPORAL_LOCALIZATION,time,13555.000,13584.000,29.000,0,0,8821
heico:1920682,1920682,0018 - Heico - Rektum - 9.avi,heico,1,SEGMENT,TEMPORAL_LOCALIZATION,time,13553.000,13582.000,29.000,0,0,3600
heico:1920720,1920720,0018 - Heico - Rektum - 9.avi,heico,1,SEGMENT,TEMPORAL_LOCALIZATION,time,13471.000,13590.000,119.000,0,0,6591
heico:1920713,1920713,0018 - Heico - Rektum - 9.avi,heico,1,SEGMENT,TEMPORAL_LOCALIZATION,time,13464.000,13583.000,119.000,0,0,18706
heico:1921320,1921320,0018 - Heico - Rektum - 9.avi,heico,1,SEGMENT,TEMPORAL_LOCALIZATION,time,902.000,1021.000,119.000,0,0,4741
heico:1921236,1921236,0018 - Heico - Rektum - 9.avi,heico,1,SEGMENT,TEMPORAL_LOCALIZATION,time,618.000,737.000,119.000,0,0,3394
heico:1921510,1921510,0018 - Heico - Rektum - 9.avi,heico,1,SEGMENT,TEMPORAL_LOCALIZATION,time,607.000,726.000,119.000,0,0,12791
heico:1921350,1921350,0018 - Heico - Rektum - 9.avi,heico,1,SEGMENT,TEMPORAL_LOCALIZATION,time,2602.000,2721.000,119.000,0,0,2069
heico:1921516,1921516,0018 - Heico - Rektum - 9.avi,heico,1,SEGMENT,TEMPORAL_LOCALIZATION,time,1440.000,1559.000,119.000,0,0,5860
heico:1923165,1923165,0018 - Heico - Rektum - 9.avi,heico,1,SEGMENT,TEMPORAL_LOCALIZATION,time,1374.000,1403.000,29.000,0,0,12071
heico:1921225,1921225,0018 - Heico - Rektum - 9.avi,heico,1,SEGMENT,TEMPORAL_LOCALIZATION,time,566.000,685.000,119.000,0,0,4008
heico:1923201,1923201,0018 - Heico - Rektum - 9.avi,heico,1,SEGMENT,TEMPORAL_LOCALIZATION,time,1410.000,1439.000,29.000,0,0,16099
heico:1923156,1923156,0018 - Heico - Rektum - 9.avi,heico,1,SEGMENT,TEMPORAL_LOCALIZATION,time,1365.000,1394.000,29.000,0,0,14926
heico:1923193,1923193,0018 - Heico - Rektum - 9.avi,heico,1,SEGMENT,TEMPORAL_LOCALIZATION,time,1402.000,1431.000,29.000,0,0,17087
heico:1925799,1925799,0018 - Heico - Rektum - 9.avi,heico,1,SEGMENT,TEMPORAL_LOCALIZATION,time,998.000,1117.000,119.000,0,0,4557
heico:1925749,1925749,0018 - Heico - Rektum - 9.avi,heico,1,SEGMENT,TEMPORAL_LOCALIZATION,time,987.000,1106.000,119.000,0,0,12344
heico:1924179,1924179,0018 - Heico - Rektum - 9.avi,heico,1,SEGMENT,TEMPORAL_LOCALIZATION,time,1349.000,1468.000,119.000,0,0,19678
heico:1925543,1925543,0018 - Heico - Rektum - 9.avi,heico,1,SEGMENT,TEMPORAL_LOCALIZATION,time,958.000,1077.000,119.000,0,0,264
heico:1925443,1925443,0018 - Heico - Rektum - 9.avi,heico,1,SEGMENT,TEMPORAL_LOCALIZATION,time,949.000,1068.000,119.000,0,0,8372
heico:1924118,1924118,0018 - Heico - Rektum - 9.avi,heico,1,SEGMENT,TEMPORAL_LOCALIZATION,time,2319.000,2348.000,29.000,0,0,13611
heico:1925773,1925773,0018 - Heico - Rektum - 9.avi,heico,1,SEGMENT,TEMPORAL_LOCALIZATION,time,920.000,1039.000,119.000,0,0,7904
heico:1925502,1925502,0018 - Heico - Rektum - 9.avi,heico,1,SEGMENT,TEMPORAL_LOCALIZATION,time,915.000,1034.000,119.000,0,0,6769
heico:1923884,1923884,0018 - Heico - Rektum - 9.avi,heico,1,SEGMENT,TEMPORAL_LOCALIZATION,time,687.000,806.000,119.000,0,0,2116
heico:1954422,1954422,0018 - Heico - Rektum - 9.avi,heico,1,SEGMENT,TEMPORAL_LOCALIZATION,time,571.000,690.000,119.000,0,0,6109
heico:1955278,1955278,0018 - Heico - Rektum - 9.avi,heico,1,SEGMENT,TEMPORAL_LOCALIZATION,time,990.000,1109.000,119.000,0,0,3906
heico:1955180,1955180,0018 - Heico - Rektum - 9.avi,heico,1,SEGMENT,TEMPORAL_LOCALIZATION,time,1007.000,1036.000,29.000,0,0,17119
heico:1955264,1955264,0018 - Heico - Rektum - 9.avi,heico,1,SEGMENT,TEMPORAL_LOCALIZATION,time,976.000,1095.000,119.000,0,0,7897
heico:1955250,1955250,0018 - Heico - Rektum - 9.avi,heico,1,SEGMENT,TEMPORAL_LOCALIZATION,time,962.000,1081.000,119.000,0,0,12526
heico:1955234,1955234,0018 - Heico - Rektum - 9.avi,heico,1,SEGMENT,TEMPORAL_LOCALIZATION,time,946.000,1065.000,119.000,0,0,13263
heico:1955218,1955218,0018 - Heico - Rektum - 9.avi,heico,1,SEGMENT,TEMPORAL_LOCALIZATION,time,930.000,1049.000,119.000,0,0,13973
heico:1954338,1954338,0018 - Heico - Rektum - 9.avi,heico,1,SEGMENT,TEMPORAL_LOCALIZATION,time,487.000,606.000,119.000,0,0,8324
heico:1955199,1955199,0018 - Heico - Rektum - 9.avi,heico,1,SEGMENT,TEMPORAL_LOCALIZATION,time,911.000,1030.000,119.000,0,0,5805
heico:1955184,1955184,0018 - Heico - Rektum - 9.avi,heico,1,SEGMENT,TEMPORAL_LOCALIZATION,time,896.000,1015.000,119.000,0,0,3630
heico:1882628,1882628,0018 - Heico - Rektum - 9.avi,heico,1,SEGMENT,DURATION_ESTIMATION,time,1267.000,1296.000,29.000,0,0,13294
heico:1885524,1885524,0018 - Heico - Rektum - 9.avi,heico,1,SEGMENT,DURATION_ESTIMATION,fo_class,1412.000,1441.000,29.000,0,0,19515
heico:1885633,1885633,0018 - Heico - Rektum - 9.avi,heico,1,SEGMENT,DURATION_ESTIMATION,fo_class,14194.000,14223.000,29.000,0,0,8277
heico:1885350,1885350,0018 - Heico - Rektum - 9.avi,heico,1,SEGMENT,DURATION_ESTIMATION,fo_class,1936.000,2055.000,119.000,0,0,19745
heico:1902481,1902481,0018 - Heico - Rektum - 9.avi,heico,1,SEGMENT,DURATION_ESTIMATION,percentage,1128.000,1247.000,119.000,0,0,13501
heico:1903068,1903068,0018 - Heico - Rektum - 9.avi,heico,1,SEGMENT,DURATION_ESTIMATION,time,1333.000,1632.000,299.000,0,0,11824
heico:1910824,1910824,0018 - Heico - Rektum - 9.avi,heico,1,SEGMENT,DURATION_ESTIMATION,time,1201.000,1230.000,29.000,0,0,10757
heico:1934132,1934132,0018 - Heico - Rektum - 9.avi,heico,1,SEGMENT,DURATION_ESTIMATION,time,1210.000,1509.000,299.000,0,0,8742
heico:1935597,1935597,0018 - Heico - Rektum - 9.avi,heico,1,SEGMENT,DURATION_ESTIMATION,time,1392.000,1511.000,119.000,0,0,2217
heico:2684273,2684273,0018 - Heico - Rektum - 9.avi,heico,1,SEGMENT,OBJECT_AGGREGATION,fo_class,576.000,605.000,29.000,0,0,19441
heico:1879341,1879341,0018 - Heico - Rektum - 9.avi,heico,1,SEGMENT,OBJECT_AGGREGATION,fo_class,14123.000,14242.000,119.000,0,0,17935
heico:2684274,2684274,0018 - Heico - Rektum - 9.avi,heico,1,SEGMENT,OBJECT_AGGREGATION,fo_class,578.000,607.000,29.000,0,0,3455
heico:1879692,1879692,0018 - Heico - Rektum - 9.avi,heico,1,SEGMENT,OBJECT_AGGREGATION,fo_class,1047.000,1166.000,119.000,0,0,7228
heico:1891598,1891598,0018 - Heico - Rektum - 9.avi,heico,1,SEGMENT,OBJECT_AGGREGATION,number,1118.000,1237.000,119.000,0,0,12142
heico:1893224,1893224,0018 - Heico - Rektum - 9.avi,heico,1,SEGMENT,OBJECT_AGGREGATION,number,1212.000,1241.000,29.000,0,0,7620
heico:1893441,1893441,0018 - Heico - Rektum - 9.avi,heico,1,SEGMENT,OBJECT_AGGREGATION,number,1296.000,1415.000,119.000,0,0,2506
heico:1893468,1893468,0018 - Heico - Rektum - 9.avi,heico,1,SEGMENT,OBJECT_AGGREGATION,number,1094.000,1213.000,119.000,0,0,15300
heico:1893047,1893047,0018 - Heico - Rektum - 9.avi,heico,1,SEGMENT,OBJECT_AGGREGATION,number,2968.000,2997.000,29.000,0,0,18476
heico:1893399,1893399,0018 - Heico - Rektum - 9.avi,heico,1,SEGMENT,OBJECT_AGGREGATION,number,2990.000,3019.000,29.000,0,0,5433
heico:1906554,1906554,0018 - Heico - Rektum - 9.avi,heico,1,SEGMENT,OBJECT_AGGREGATION,number,567.000,596.000,29.000,0,0,19792
heico:1906852,1906852,0018 - Heico - Rektum - 9.avi,heico,1,SEGMENT,OBJECT_AGGREGATION,number,1337.000,1456.000,119.000,0,0,6281
heico:1930850,1930850,0018 - Heico - Rektum - 9.avi,heico,1,SEGMENT,OBJECT_AGGREGATION,fo_class,773.000,1072.000,299.000,0,0,16457
heico:2684275,2684275,0018 - Heico - Rektum - 9.avi,heico,1,SEGMENT,OBJECT_AGGREGATION,fo_class,575.000,604.000,29.000,0,0,4827
heico:1931284,1931284,0018 - Heico - Rektum - 9.avi,heico,1,SEGMENT,OBJECT_AGGREGATION,fo_class,1033.000,1332.000,299.000,0,0,3613
heico:1936499,1936499,0018 - Heico - Rektum - 9.avi,heico,1,SEGMENT,OBJECT_AGGREGATION,number,13757.000,13786.000,29.000,0,0,10495
heico:1938109,1938109,0018 - Heico - Rektum - 9.avi,heico,1,SEGMENT,OBJECT_AGGREGATION,number,878.000,997.000,119.000,0,0,551
heico:1937861,1937861,0018 - Heico - Rektum - 9.avi,heico,1,SEGMENT,OBJECT_AGGREGATION,number,1090.000,1209.000,119.000,0,0,11027
heico:1939099,1939099,0018 - Heico - Rektum - 9.avi,heico,1,SEGMENT,OBJECT_AGGREGATION,number,1023.000,1052.000,29.000,0,0,14979
heico:1939409,1939409,0018 - Heico - Rektum - 9.avi,heico,1,SEGMENT,OBJECT_AGGREGATION,number,925.000,1044.000,119.000,0,0,16301
heico:1939470,1939470,0018 - Heico - Rektum - 9.avi,heico,1,SEGMENT,OBJECT_AGGREGATION,number,1006.000,1125.000,119.000,0,0,5193
heico:1943758,1943758,0018 - Heico - Rektum - 9.avi,heico,1,SEGMENT,OBJECT_AGGREGATION,number,851.000,880.000,29.000,0,0,18223
heico:1943673,1943673,0018 - Heico - Rektum - 9.avi,heico,1,SEGMENT,OBJECT_AGGREGATION,number,1417.000,1536.000,119.000,0,0,7073
heico:1943951,1943951,0018 - Heico - Rektum - 9.avi,heico,1,SEGMENT,OBJECT_AGGREGATION,number,1930.000,2049.000,119.000,0,0,1643
heico:1945218,1945218,0018 - Heico - Rektum - 9.avi,heico,1,SEGMENT,OBJECT_AGGREGATION,number,984.000,1013.000,29.000,0,0,5681
heico:1945319,1945319,0018 - Heico - Rektum - 9.avi,heico,1,SEGMENT,OBJECT_AGGREGATION,number,516.000,635.000,119.000,0,0,16805
heico:1945234,1945234,0018 - Heico - Rektum - 9.avi,heico,1,SEGMENT,OBJECT_AGGREGATION,number,1629.000,1748.000,119.000,0,0,9130
heico:1945016,1945016,0018 - Heico - Rektum - 9.avi,heico,1,SEGMENT,OBJECT_AGGREGATION,number,1821.000,1940.000,119.000,0,0,9788
heico:1945435,1945435,0018 - Heico - Rektum - 9.avi,heico,1,SEGMENT,OBJECT_AGGREGATION,number,1768.000,2067.000,299.000,0,0,17303
heico:1945014,1945014,0018 - Heico - Rektum - 9.avi,heico,1,SEGMENT,OBJECT_AGGREGATION,number,1628.000,1927.000,299.000,0,0,8593
heico:1903941,1903941,0018 - Heico - Rektum - 9.avi,heico,1,SEGMENT,EVENT_AGGREGATION,number,483.000,602.000,119.000,0,0,2197
heico:1904261,1904261,0018 - Heico - Rektum - 9.avi,heico,1,SEGMENT,EVENT_AGGREGATION,number,719.000,838.000,119.000,0,0,1485
heico:1903841,1903841,0018 - Heico - Rektum - 9.avi,heico,1,SEGMENT,EVENT_AGGREGATION,number,3700.000,3999.000,299.000,0,0,719
heico:1904059,1904059,0018 - Heico - Rektum - 9.avi,heico,1,SEGMENT,EVENT_AGGREGATION,number,803.000,922.000,119.000,0,0,2350
heico:1903879,1903879,0018 - Heico - Rektum - 9.avi,heico,1,SEGMENT,EVENT_AGGREGATION,number,1083.000,1202.000,119.000,0,0,7264
heico:1904131,1904131,0018 - Heico - Rektum - 9.avi,heico,1,SEGMENT,EVENT_AGGREGATION,number,2734.000,2853.000,119.000,0,0,18746
heico:1904296,1904296,0018 - Heico - Rektum - 9.avi,heico,1,SEGMENT,EVENT_AGGREGATION,number,1129.000,1248.000,119.000,0,0,13780
heico:1904152,1904152,0018 - Heico - Rektum - 9.avi,heico,1,SEGMENT,EVENT_AGGREGATION,number,7039.000,7338.000,299.000,0,0,3923
heico:1940609,1940609,0018 - Heico - Rektum - 9.avi,heico,1,SEGMENT,EVENT_AGGREGATION,number,509.000,628.000,119.000,0,0,5360
heico:1940918,1940918,0018 - Heico - Rektum - 9.avi,heico,1,SEGMENT,EVENT_AGGREGATION,number,864.000,983.000,119.000,0,0,18674
heico:1941038,1941038,0018 - Heico - Rektum - 9.avi,heico,1,SEGMENT,EVENT_AGGREGATION,number,1422.000,1541.000,119.000,0,0,3831
heico:1951546,1951546,0018 - Heico - Rektum - 9.avi,heico,1,SEGMENT,FO_INTERACTION_RECOGNITION,binary,742.000,1041.000,299.000,0,0,11428
heico:1951700,1951700,0018 - Heico - Rektum - 9.avi,heico,1,SEGMENT,FO_INTERACTION_RECOGNITION,binary,915.000,1034.000,119.000,0,0,14348
heico:1954065,1954065,0018 - Heico - Rektum - 9.avi,heico,1,SEGMENT,FO_INTERACTION_RECOGNITION,binary,1310.000,1429.000,119.000,0,0,2711
heico:1953367,1953367,0018 - Heico - Rektum - 9.avi,heico,1,SEGMENT,FO_INTERACTION_RECOGNITION,binary,345.000,644.000,299.000,0,0,13950
heico:2681824,2681824,0018 - Heico - Rektum - 9.avi,heico,1,SEGMENT,FO_USAGE_PURPOSE,open_ended,12021.000,12031.000,10.000,0,0,19966
heico:2682344,2682344,0018 - Heico - Rektum - 9.avi,heico,1,SEGMENT,FO_USAGE_PURPOSE,open_ended,1182.000,1252.000,70.000,0,0,11412
heico:1894243,1894243,0018 - Heico - Rektum - 9.avi,heico,1,SEGMENT,TEMPORAL_ORDERING,open_ended,1273.000,1392.000,119.000,0,0,3698
heico:1917209,1917209,0018 - Heico - Rektum - 9.avi,heico,1,SEGMENT,TEMPORAL_ORDERING,binary,556.000,675.000,119.000,0,0,8658
heico:1918122,1918122,0018 - Heico - Rektum - 9.avi,heico,1,SEGMENT,TEMPORAL_ORDERING,binary,898.000,1017.000,119.000,0,0,8522
heico:2681495,2681495,0018 - Heico - Rektum - 9.avi,heico,1,SEGMENT,FUNCTIONAL_REASONING,open_ended,13560.000,13590.000,30.000,0,0,9181
heico:2681506,2681506,0018 - Heico - Rektum - 9.avi,heico,1,SEGMENT,CAUSAL_CONSEQUENCE_REASONING,open_ended,14210.000,14240.000,30.000,0,0,6748
heico:2681502,2681502,0018 - Heico - Rektum - 9.avi,heico,1,SEGMENT,CAUSAL_CONSEQUENCE_REASONING,open_ended,14007.000,14017.000,10.000,0,0,1550
heico:2682351,2682351,0018 - Heico - Rektum - 9.avi,heico,1,SEGMENT,CAUSAL_CONSEQUENCE_REASONING,open_ended,12026.000,12096.000,70.000,0,0,18651
heico:1883651,1883651,0018 - Heico - Rektum - 9.avi,heico,1,SEGMENT,MULTI_STEP_REASONING,fo_class,1331.000,1630.000,299.000,0,0,5517
heico:1883727,1883727,0018 - Heico - Rektum - 9.avi,heico,1,SEGMENT,MULTI_STEP_REASONING,fo_class,14238.000,14267.000,29.000,0,0,12498
heico:1883664,1883664,0018 - Heico - Rektum - 9.avi,heico,1,SEGMENT,MULTI_STEP_REASONING,fo_class,1081.000,1110.000,29.000,0,0,18383
heico:1883719,1883719,0018 - Heico - Rektum - 9.avi,heico,1,SEGMENT,MULTI_STEP_REASONING,fo_class,1179.000,1208.000,29.000,0,0,5524
heico:1877102,1877102,0018 - Heico - Rektum - 9.avi,heico,1,SEGMENT,OBJECT_IDENTIFICATION,fo_class,2822.000,2941.000,119.000,0,0,5869
heico:1877194,1877194,0018 - Heico - Rektum - 9.avi,heico,1,SEGMENT,OBJECT_IDENTIFICATION,fo_class,13437.000,13556.000,119.000,0,0,17038
heico:1877142,1877142,0018 - Heico - Rektum - 9.avi,heico,1,SEGMENT,OBJECT_IDENTIFICATION,fo_class,2181.000,2480.000,299.000,0,0,5349
heico:1877766,1877766,0018 - Heico - Rektum - 9.avi,heico,1,SEGMENT,OBJECT_IDENTIFICATION,fo_class,1551.000,1670.000,119.000,0,0,1191
heico:1877441,1877441,0018 - Heico - Rektum - 9.avi,heico,1,SEGMENT,OBJECT_IDENTIFICATION,fo_class,13541.000,13660.000,119.000,0,0,3745
heico:1877579,1877579,0018 - Heico - Rektum - 9.avi,heico,1,SEGMENT,OBJECT_IDENTIFICATION,fo_class,2474.000,2593.000,119.000,0,0,12835
heico:1884548,1884548,0018 - Heico - Rektum - 9.avi,heico,1,SEGMENT,OBJECT_IDENTIFICATION,fo_class,2850.000,2969.000,119.000,0,0,12603
heico:1884407,1884407,0018 - Heico - Rektum - 9.avi,heico,1,SEGMENT,OBJECT_IDENTIFICATION,fo_class,1706.000,1825.000,119.000,0,0,9952
heico:1884453,1884453,0018 - Heico - Rektum - 9.avi,heico,1,SEGMENT,OBJECT_IDENTIFICATION,fo_class,13966.000,14085.000,119.000,0,0,18811
heico:1884737,1884737,0018 - Heico - Rektum - 9.avi,heico,1,SEGMENT,OBJECT_IDENTIFICATION,fo_class,13724.000,13843.000,119.000,0,0,10120
heico:1884510,1884510,0018 - Heico - Rektum - 9.avi,heico,1,SEGMENT,OBJECT_IDENTIFICATION,fo_class,2753.000,2782.000,29.000,0,0,5840
heico:1890418,1890418,0018 - Heico - Rektum - 9.avi,heico,1,SEGMENT,OBJECT_IDENTIFICATION,fo_class,2927.000,3046.000,119.000,0,0,9533
heico:1890745,1890745,0018 - Heico - Rektum - 9.avi,heico,1,SEGMENT,OBJECT_IDENTIFICATION,fo_class,3830.000,3949.000,119.000,0,0,7746
heico:1890529,1890529,0018 - Heico - Rektum - 9.avi,heico,1,SEGMENT,OBJECT_IDENTIFICATION,fo_class,4557.000,4676.000,119.000,0,0,14578
heico:1890502,1890502,0018 - Heico - Rektum - 9.avi,heico,1,SEGMENT,OBJECT_IDENTIFICATION,fo_class,2576.000,2695.000,119.000,0,0,4409
heico:1896062,1896062,0018 - Heico - Rektum - 9.avi,heico,1,SEGMENT,OBJECT_IDENTIFICATION,fo_class,2706.000,3005.000,299.000,0,0,10807
heico:1897007,1897007,0018 - Heico - Rektum - 9.avi,heico,1,SEGMENT,OBJECT_IDENTIFICATION,fo_class,13452.000,13481.000,29.000,0,0,3049
heico:1895471,1895471,0018 - Heico - Rektum - 9.avi,heico,1,SEGMENT,OBJECT_IDENTIFICATION,fo_class,1560.000,1679.000,119.000,0,0,4781
heico:1916216,1916216,0018 - Heico - Rektum - 9.avi,heico,1,SEGMENT,OBJECT_IDENTIFICATION,binary,2827.000,2946.000,119.000,0,0,10020
heico:1916402,1916402,0018 - Heico - Rektum - 9.avi,heico,1,SEGMENT,OBJECT_IDENTIFICATION,binary,1731.000,1850.000,119.000,0,0,457
heico:1940503,1940503,0018 - Heico - Rektum - 9.avi,heico,1,SEGMENT,OBJECT_IDENTIFICATION,fo_class,1502.000,1531.000,29.000,0,0,4142
heico:1940142,1940142,0018 - Heico - Rektum - 9.avi,heico,1,SEGMENT,OBJECT_IDENTIFICATION,fo_class,14014.000,14133.000,119.000,0,0,3481
heico:1940237,1940237,0018 - Heico - Rektum - 9.avi,heico,1,SEGMENT,OBJECT_IDENTIFICATION,fo_class,2131.000,2430.000,299.000,0,0,19252
heico:1942149,1942149,0018 - Heico - Rektum - 9.avi,heico,1,SEGMENT,OBJECT_IDENTIFICATION,fo_class,2814.000,2933.000,119.000,0,0,15989
heico:1942099,1942099,0018 - Heico - Rektum - 9.avi,heico,1,SEGMENT,OBJECT_IDENTIFICATION,fo_class,13428.000,13547.000,119.000,0,0,11280
heico:1942049,1942049,0018 - Heico - Rektum - 9.avi,heico,1,SEGMENT,OBJECT_IDENTIFICATION,fo_class,1770.000,1889.000,119.000,0,0,10937
heico:1899141,1899141,0018 - Heico - Rektum - 9.avi,heico,1,SEGMENT,INSTANCE_MATCHING,binary,1512.000,1631.000,119.000,0,0,15447
heico:1899308,1899308,0018 - Heico - Rektum - 9.avi,heico,1,SEGMENT,INSTANCE_MATCHING,binary,2677.000,2796.000,119.000,0,0,3535
heico:1946242,1946242,0018 - Heico - Rektum - 9.avi,heico,1,SEGMENT,INSTANCE_MATCHING,binary,1498.000,1797.000,299.000,0,0,6204
heico:1946261,1946261,0018 - Heico - Rektum - 9.avi,heico,1,SEGMENT,INSTANCE_MATCHING,binary,1691.000,1990.000,299.000,0,0,4772
heico:1948233,1948233,0018 - Heico - Rektum - 9.avi,heico,1,SEGMENT,INSTANCE_MATCHING,binary,2409.000,2708.000,299.000,0,0,2343
heico:1947925,1947925,0018 - Heico - Rektum - 9.avi,heico,1,SEGMENT,INSTANCE_MATCHING,binary,2600.000,2719.000,119.000,0,0,5045
heico:2682340,2682340,0018 - Heico - Rektum - 9.avi,heico,1,SEGMENT,OBJECT_ATTRIBUTES,open_ended,799.000,902.000,103.000,0,0,1773
heico:1887835,1887835,0018 - Heico - Rektum - 9.avi,heico,1,SEGMENT,SPATIAL_LOCALIZATION_CAMERA,multiple_choice,1475.000,1504.000,29.000,0,0,9286
heico:1888146,1888146,0018 - Heico - Rektum - 9.avi,heico,1,SEGMENT,SPATIAL_LOCALIZATION_CAMERA,multiple_choice,1653.000,1772.000,119.000,0,0,2286
heico:1886861,1886861,0018 - Heico - Rektum - 9.avi,heico,1,SEGMENT,SPATIAL_LOCALIZATION_CAMERA,multiple_choice,1465.000,1584.000,119.000,0,0,4327
heico:1887235,1887235,0018 - Heico - Rektum - 9.avi,heico,1,SEGMENT,SPATIAL_LOCALIZATION_CAMERA,multiple_choice,10646.000,10675.000,29.000,0,0,8808
heico:1914382,1914382,0018 - Heico - Rektum - 9.avi,heico,1,SEGMENT,SPATIAL_LOCALIZATION_CAMERA,multiple_choice,13961.000,14080.000,119.000,0,0,16305
heico:1929510,1929510,0018 - Heico - Rektum - 9.avi,heico,1,SEGMENT,SPATIAL_LOCALIZATION_CAMERA,open_ended,1918.000,2217.000,299.000,0,0,11253
heico:1950024,1950024,0018 - Heico - Rektum - 9.avi,heico,1,SEGMENT,SPATIAL_LOCALIZATION_CAMERA,multiple_choice,680.000,799.000,119.000,0,0,10712
heico:1949912,1949912,0018 - Heico - Rektum - 9.avi,heico,1,SEGMENT,SPATIAL_LOCALIZATION_CAMERA,multiple_choice,1530.000,1559.000,29.000,0,0,7699
heico:1949976,1949976,0018 - Heico - Rektum - 9.avi,heico,1,SEGMENT,SPATIAL_LOCALIZATION_CAMERA,multiple_choice,8167.000,8196.000,29.000,0,0,8395
heico:1949950,1949950,0018 - Heico - Rektum - 9.avi,heico,1,SEGMENT,SPATIAL_LOCALIZATION_CAMERA,multiple_choice,3890.000,3919.000,29.000,0,0,8631
heico:1950021,1950021,0018 - Heico - Rektum - 9.avi,heico,1,SEGMENT,SPATIAL_LOCALIZATION_CAMERA,multiple_choice,13248.000,13277.000,29.000,0,0,17662
heico:1950196,1950196,0018 - Heico - Rektum - 9.avi,heico,1,SEGMENT,SPATIAL_LOCALIZATION_CAMERA,multiple_choice,680.000,799.000,119.000,0,0,10785
heico:1950150,1950150,0018 - Heico - Rektum - 9.avi,heico,1,SEGMENT,SPATIAL_LOCALIZATION_CAMERA,multiple_choice,8166.000,8195.000,29.000,0,0,14193
heico:1950146,1950146,0018 - Heico - Rektum - 9.avi,heico,1,SEGMENT,SPATIAL_LOCALIZATION_CAMERA,multiple_choice,6179.000,6208.000,29.000,0,0,12137
heico:1950193,1950193,0018 - Heico - Rektum - 9.avi,heico,1,SEGMENT,SPATIAL_LOCALIZATION_CAMERA,multiple_choice,13248.000,13277.000,29.000,0,0,13858
heico:1950334,1950334,0018 - Heico - Rektum - 9.avi,heico,1,SEGMENT,SPATIAL_LOCALIZATION_CAMERA,multiple_choice,3901.000,3930.000,29.000,0,0,8591
heico:1950285,1950285,0018 - Heico - Rektum - 9.avi,heico,1,SEGMENT,SPATIAL_LOCALIZATION_CAMERA,multiple_choice,1530.000,1559.000,29.000,0,0,8050
